,,,,,,,socialGroupsFakeID,,,,,,,,,,,,,,,,,,,,
5110,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5112,c111eac382be5551b81c,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5114,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5115,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5116,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5117,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5118,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5119,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,ef53d5487f6823bc96d9,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5121,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5122,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5123,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5124,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5125,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5126,013d1cd1886ef89b1724,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5127,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5128,e616bd71c9f7c0b894a7,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,322c6a8eda73ee25f587,d3d300d7d75909d7cd5a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5129,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5130,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5131,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5132,013d1cd1886ef89b1724,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,013d1cd1886ef89b1724,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5135,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5136,b3f83a7117514ff7b936,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5137,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5138,b3f83a7117514ff7b936,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5139,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5140,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5141,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,e8939ef52ad4a91f05bd,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5144,f6b196574023b5f777c9,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5145,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5146,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5147,c111eac382be5551b81c,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5148,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5149,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5150,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5152,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5153,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,4368b27b6319b2838847,322c6a8eda73ee25f587,d3d300d7d75909d7cd5a,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5154,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5155,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5156,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5158,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5159,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5160,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5163,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5164,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5166,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5167,1afa2de20ffbf924b8aa,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5168,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5169,ef53d5487f6823bc96d9,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,7f9669579f8d9f5d7d6d,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5170,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5171,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5172,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5173,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5174,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5175,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5176,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5177,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5178,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5180,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5181,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5182,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5183,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5184,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5185,b3f83a7117514ff7b936,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5186,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5187,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5188,f6b196574023b5f777c9,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5189,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5190,e8939ef52ad4a91f05bd,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5191,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5192,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5193,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5194,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5196,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5197,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5198,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5200,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5202,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5203,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5204,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5205,c111eac382be5551b81c,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5206,c111eac382be5551b81c,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5207,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5208,013d1cd1886ef89b1724,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5209,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5210,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5211,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5212,e8939ef52ad4a91f05bd,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5213,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5214,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5215,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5216,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5217,f626ab68ea783220f0be,c5a09ee6f1e927348620,155cbddf5e2f370d3e73,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5218,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5219,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
